#  an         x(")        x_er(")     y(")        y_er(")    UT1-TAI(s)  UT1_er(s)     dX(")       dX_er(")    dY(")       dY_er(")
   1910.80    0.286586    0.016682   -0.049497    0.015753   0.0000404   0.0000000   -0.086390    0.000000   -0.022533    0.000000
   1910.85    0.216511    0.020001   -0.064844    0.020207  -0.0003116   0.0000000   -0.087276    0.000000   -0.023279    0.000000
   1910.90    0.179117    0.022275   -0.136377    0.023699   0.0001851   0.0000000   -0.087958    0.000000   -0.024412    0.000000
   1910.95    0.072861    0.024667   -0.192527    0.021659  -0.0000965   0.0000000   -0.088321    0.000000   -0.024833    0.000000
   1911.00    0.001923    0.025926   -0.195247    0.027220  -0.0001449   0.0000000   -0.088618    0.000000   -0.025227    0.000000
   1911.05   -0.135635    0.022578   -0.169108    0.026693   0.0001855   0.0000000   -0.088587    0.000000   -0.025088    0.000000
   1911.10   -0.169853    0.022134   -0.175545    0.019650  -0.0000061   0.0000000   -0.088606    0.000000   -0.024610    0.000000
   1911.15   -0.235078    0.026239   -0.100974    0.022483  -0.0000282   0.0000000   -0.088819    0.000000   -0.023684    0.000000
   1911.20   -0.268997    0.037134   -0.028768    0.032037   0.0000865   0.0000000   -0.089273    0.000000   -0.022656    0.000000
   1911.25   -0.301627    0.018678    0.043134    0.016949   0.0000072   0.0000000   -0.089598    0.000000   -0.021642    0.000000
   1911.30   -0.312107    0.020227    0.110217    0.018548  -0.0002206   0.0000000   -0.089975    0.000000   -0.021036    0.000000
   1911.35   -0.292984    0.020108    0.205672    0.017811   0.0002967   0.0000000   -0.089909    0.000000   -0.020580    0.000000
   1911.40   -0.212853    0.023228    0.261323    0.018060   0.0000344   0.0000000   -0.089399    0.000000   -0.020353    0.000000
   1911.45   -0.202708    0.019365    0.367122    0.017790  -0.0002431   0.0000000   -0.088795    0.000000   -0.020559    0.000000
   1911.50   -0.123877    0.015346    0.414629    0.017913   0.0000786   0.0000000   -0.087540    0.000000   -0.020756    0.000000
   1911.55   -0.059008    0.015220    0.426134    0.017394  -0.0000977   0.0000000   -0.086346    0.000000   -0.020905    0.000000
   1911.60    0.029362    0.015032    0.380391    0.016742  -0.0000777   0.0000000   -0.085383    0.000000   -0.020907    0.000000
   1911.65    0.096342    0.016138    0.378954    0.020631   0.0001371   0.0000000   -0.084933    0.000000   -0.021083    0.000000
   1911.70    0.149681    0.018070    0.356575    0.017801   0.0000698   0.0000000   -0.084852    0.000000   -0.021266    0.000000
   1911.75    0.199282    0.019084    0.317544    0.021339   0.0000129   0.0000000   -0.085248    0.000000   -0.021829    0.000000
   1911.80    0.221158    0.019387    0.218137    0.017665   0.0002063   0.0000000   -0.086033    0.000000   -0.022387    0.000000
   1911.85    0.252750    0.019807    0.174286    0.022733   0.0000011   0.0000000   -0.086845    0.000000   -0.023173    0.000000
   1911.90    0.250673    0.026228    0.080115    0.023287  -0.0000968   0.0000000   -0.087618    0.000000   -0.023934    0.000000
   1911.95    0.210193    0.025245    0.048820    0.028389   0.0002798   0.0000000   -0.088070    0.000000   -0.024685    0.000000
   1912.00    0.169385    0.022643    0.055862    0.031731  -0.0001558   0.0000000   -0.088299    0.000000   -0.024746    0.000000
   1912.05    0.079657    0.024733   -0.001290    0.024391   0.0000146   0.0000000   -0.088390    0.000000   -0.024854    0.000000
   1912.10    0.084493    0.027030   -0.090396    0.024972   0.0000747   0.0000000   -0.088404    0.000000   -0.024367    0.000000
   1912.15   -0.018835    0.025118   -0.096297    0.023695  -0.0001788   0.0000000   -0.088481    0.000000   -0.023376    0.000000
   1912.20   -0.068680    0.021498   -0.038323    0.021967  -0.0000818   0.0000000   -0.088817    0.000000   -0.022270    0.000000
   1912.25   -0.125630    0.017626   -0.108378    0.020065   0.0001382   0.0000000   -0.089279    0.000000   -0.021260    0.000000
   1912.30   -0.161054    0.018693   -0.041450    0.021589  -0.0000565   0.0000000   -0.089483    0.000000   -0.020490    0.000000
   1912.35   -0.196227    0.016050    0.006563    0.019943  -0.0002315   0.0000000   -0.089610    0.000000   -0.020083    0.000000
   1912.40   -0.196420    0.016132    0.043443    0.017623   0.0001972   0.0000000   -0.089169    0.000000   -0.020116    0.000000
   1912.45   -0.198714    0.018731    0.124306    0.024802  -0.0001542   0.0000000   -0.088289    0.000000   -0.020185    0.000000
   1912.50   -0.181755    0.016862    0.124403    0.020919  -0.0000495   0.0000000   -0.087139    0.000000   -0.020525    0.000000
   1912.55   -0.129571    0.017843    0.190850    0.020718   0.0002926   0.0000000   -0.085793    0.000000   -0.020494    0.000000
   1912.60   -0.136822    0.016594    0.207590    0.018745  -0.0001940   0.0000000   -0.084941    0.000000   -0.020344    0.000000
   1912.65   -0.121199    0.017420    0.182068    0.019246  -0.0000127   0.0000000   -0.084341    0.000000   -0.020318    0.000000
   1912.70   -0.090823    0.019494    0.241131    0.018448   0.0001962   0.0000000   -0.084294    0.000000   -0.020855    0.000000
   1912.75   -0.055769    0.022077    0.254101    0.019781  -0.0001345   0.0000000   -0.084751    0.000000   -0.021148    0.000000
   1912.80   -0.034985    0.018119    0.265352    0.017557  -0.0000027   0.0000000   -0.085366    0.000000   -0.021907    0.000000
   1912.85   -0.023040    0.025646    0.271512    0.020369   0.0000665   0.0000000   -0.086334    0.000000   -0.022690    0.000000
   1912.90    0.021438    0.026194    0.286367    0.021260  -0.0000224   0.0000000   -0.086917    0.000000   -0.023526    0.000000
   1912.95    0.076328    0.027249    0.243575    0.020956   0.0000737   0.0000000   -0.087441    0.000000   -0.024009    0.000000
   1913.00    0.062109    0.025505    0.195218    0.025222   0.0002207   0.0000000   -0.087654    0.000000   -0.024331    0.000000
   1913.05    0.048113    0.019932    0.193848    0.021709  -0.0001392   0.0000000   -0.087802    0.000000   -0.024063    0.000000
   1913.10    0.089557    0.019311    0.184743    0.020322   0.0000415   0.0000000   -0.087807    0.000000   -0.023702    0.000000
   1913.15    0.089645    0.018672    0.121299    0.019708   0.0001570   0.0000000   -0.087952    0.000000   -0.022693    0.000000
   1913.20    0.091962    0.019502    0.103261    0.020024  -0.0001991   0.0000000   -0.088294    0.000000   -0.021431    0.000000
   1913.25    0.087770    0.023035    0.033365    0.020500   0.0001367   0.0000000   -0.088686    0.000000   -0.020367    0.000000
   1913.30    0.072320    0.024085    0.052624    0.018152   0.0001877   0.0000000   -0.089005    0.000000   -0.019842    0.000000
   1913.35    0.087146    0.018427    0.018923    0.019358  -0.0001143   0.0000000   -0.088925    0.000000   -0.019456    0.000000
   1913.40    0.073646    0.016403   -0.003874    0.020640   0.0001299   0.0000000   -0.088588    0.000000   -0.019460    0.000000
   1913.45    0.082536    0.016737    0.006822    0.017732   0.0001982   0.0000000   -0.087719    0.000000   -0.019696    0.000000
   1913.50    0.020170    0.016971    0.035095    0.019515  -0.0001047   0.0000000   -0.086593    0.000000   -0.019737    0.000000
   1913.55   -0.018182    0.019049    0.001407    0.017305  -0.0000984   0.0000000   -0.085450    0.000000   -0.019733    0.000000
   1913.60   -0.034219    0.016470   -0.030138    0.017037   0.0001213   0.0000000   -0.084432    0.000000   -0.019647    0.000000
   1913.65   -0.067904    0.019002   -0.027946    0.017163  -0.0002865   0.0000000   -0.083954    0.000000   -0.019570    0.000000
   1913.70   -0.100831    0.018582   -0.028993    0.021556   0.0001723   0.0000000   -0.083816    0.000000   -0.019891    0.000000
   1913.75   -0.141940    0.016756    0.023164    0.016992   0.0000324   0.0000000   -0.084103    0.000000   -0.020312    0.000000
   1913.80   -0.149627    0.017618    0.076830    0.019737  -0.0002444   0.0000000   -0.084996    0.000000   -0.020829    0.000000
   1913.85   -0.144524    0.020227    0.120201    0.021000   0.0000920   0.0000000   -0.085709    0.000000   -0.021627    0.000000
   1913.90   -0.123646    0.021223    0.150159    0.021376  -0.0001308   0.0000000   -0.086554    0.000000   -0.022446    0.000000
   1913.95   -0.133884    0.024846    0.202988    0.020511  -0.0000455   0.0000000   -0.086871    0.000000   -0.023127    0.000000
   1914.00   -0.130816    0.033314    0.230207    0.031443   0.0000158   0.0000000   -0.087167    0.000000   -0.023355    0.000000
   1914.05   -0.172871    0.035781    0.297004    0.034532   0.0000533   0.0000000   -0.087166    0.000000   -0.023257    0.000000
   1914.10   -0.100944    0.018960    0.220997    0.020697  -0.0003057   0.0000000   -0.087251    0.000000   -0.022640    0.000000
   1914.15   -0.020940    0.022448    0.253910    0.022512  -0.0000850   0.0000000   -0.087416    0.000000   -0.021661    0.000000
   1914.20    0.036919    0.021347    0.252555    0.022385   0.0000527   0.0000000   -0.087658    0.000000   -0.020533    0.000000
   1914.25    0.062178    0.016919    0.196939    0.021661  -0.0002408   0.0000000   -0.088187    0.000000   -0.019400    0.000000
   1914.30    0.129044    0.017166    0.231152    0.017577   0.0001552   0.0000000   -0.088355    0.000000   -0.018923    0.000000
   1914.35    0.128524    0.016436    0.182730    0.017548  -0.0000944   0.0000000   -0.088371    0.000000   -0.018597    0.000000
   1914.40    0.126867    0.015618    0.164981    0.015819  -0.0001484   0.0000000   -0.087902    0.000000   -0.018651    0.000000
   1914.45    0.171963    0.022577    0.134834    0.019751   0.0001042   0.0000000   -0.087084    0.000000   -0.018773    0.000000
   1914.50    0.182921    0.015130    0.095315    0.019491  -0.0000274   0.0000000   -0.085891    0.000000   -0.019026    0.000000
   1914.55    0.150433    0.014126    0.039979    0.017442  -0.0000492   0.0000000   -0.084716    0.000000   -0.019019    0.000000
   1914.60    0.123632    0.015296    0.014839    0.018671   0.0001011   0.0000000   -0.083817    0.000000   -0.018926    0.000000
   1914.65    0.082568    0.016223   -0.024773    0.017296   0.0000735   0.0000000   -0.083177    0.000000   -0.018995    0.000000
   1914.70    0.047503    0.016061   -0.063379    0.015007  -0.0002975   0.0000000   -0.083168    0.000000   -0.019134    0.000000
   1914.75    0.009977    0.017295   -0.094914    0.017526   0.0000624   0.0000000   -0.083500    0.000000   -0.019581    0.000000
   1914.80   -0.088224    0.023381   -0.121056    0.018145   0.0001206   0.0000000   -0.084179    0.000000   -0.019916    0.000000
   1914.85   -0.167392    0.025392   -0.048231    0.018221  -0.0003017   0.0000000   -0.085096    0.000000   -0.020690    0.000000
   1914.90   -0.167096    0.021049    0.019346    0.032463   0.0001791   0.0000000   -0.085739    0.000000   -0.021447    0.000000
   1914.95   -0.184003    0.029762    0.086490    0.033569   0.0000484   0.0000000   -0.086143    0.000000   -0.022107    0.000000
   1915.00   -0.250025    0.028601    0.104574    0.023908  -0.0000554   0.0000000   -0.086374    0.000000   -0.022414    0.000000
   1915.05   -0.252117    0.033654    0.093238    0.032943   0.0003310   0.0000000   -0.086552    0.000000   -0.022248    0.000000
   1915.10   -0.244605    0.023282    0.192093    0.028998   0.0001535   0.0000000   -0.086641    0.000000   -0.021702    0.000000
   1915.15   -0.162012    0.023913    0.212764    0.023577  -0.0002213   0.0000000   -0.086771    0.000000   -0.020837    0.000000
   1915.20   -0.181728    0.022896    0.311144    0.027061   0.0000839   0.0000000   -0.087170    0.000000   -0.019635    0.000000
   1915.25   -0.122148    0.025312    0.400396    0.031996   0.0001481   0.0000000   -0.087388    0.000000   -0.018606    0.000000
   1915.30   -0.056468    0.018777    0.378556    0.024246  -0.0000567   0.0000000   -0.087897    0.000000   -0.017850    0.000000
   1915.35   -0.000635    0.017977    0.356933    0.024235   0.0002025   0.0000000   -0.087837    0.000000   -0.017447    0.000000
   1915.40    0.055609    0.018604    0.302057    0.023421   0.0000448   0.0000000   -0.087482    0.000000   -0.017512    0.000000
   1915.45    0.138817    0.018421    0.308667    0.022516  -0.0000532   0.0000000   -0.086685    0.000000   -0.017528    0.000000
   1915.50    0.191323    0.016184    0.290215    0.021071   0.0001594   0.0000000   -0.085556    0.000000   -0.017762    0.000000
   1915.55    0.214924    0.018421    0.171158    0.025431  -0.0001094   0.0000000   -0.084136    0.000000   -0.017910    0.000000
   1915.60    0.220186    0.017422    0.035370    0.026263  -0.0000216   0.0000000   -0.083163    0.000000   -0.017991    0.000000
   1915.65    0.230102    0.018873    0.069108    0.023945   0.0001038   0.0000000   -0.082574    0.000000   -0.017898    0.000000
   1915.70    0.233784    0.020049    0.010817    0.022354  -0.0000658   0.0000000   -0.082433    0.000000   -0.018113    0.000000
   1915.75    0.180718    0.024286   -0.106429    0.026025  -0.0001920   0.0000000   -0.082832    0.000000   -0.018441    0.000000
   1915.80    0.102735    0.022661   -0.168182    0.025775   0.0000543   0.0000000   -0.083469    0.000000   -0.018856    0.000000
   1915.85    0.057685    0.025474   -0.191403    0.020817  -0.0000825   0.0000000   -0.084257    0.000000   -0.019484    0.000000
   1915.90    0.012660    0.025582   -0.185656    0.026503  -0.0001660   0.0000000   -0.084873    0.000000   -0.020339    0.000000
   1915.95   -0.043551    0.026024   -0.144419    0.026813   0.0002541   0.0000000   -0.085237    0.000000   -0.020852    0.000000
   1916.00   -0.165183    0.021103   -0.075385    0.021081  -0.0001797   0.0000000   -0.085434    0.000000   -0.021127    0.000000
   1916.05   -0.219319    0.020921   -0.126515    0.032025   0.0000212   0.0000000   -0.085550    0.000000   -0.020885    0.000000
   1916.10   -0.259572    0.032789   -0.072781    0.036025   0.0001281   0.0000000   -0.085644    0.000000   -0.020332    0.000000
   1916.15   -0.263624    0.023187    0.038896    0.024991  -0.0000441   0.0000000   -0.085791    0.000000   -0.019536    0.000000
   1916.20   -0.254367    0.019380    0.101176    0.021110  -0.0000555   0.0000000   -0.086101    0.000000   -0.018509    0.000000
   1916.25   -0.232749    0.018581    0.192746    0.023077  -0.0000065   0.0000000   -0.086517    0.000000   -0.017396    0.000000
   1916.30   -0.198490    0.017048    0.225774    0.019844  -0.0000064   0.0000000   -0.086772    0.000000   -0.016599    0.000000
   1916.35   -0.159011    0.016839    0.254808    0.021137  -0.0001827   0.0000000   -0.086903    0.000000   -0.016280    0.000000
   1916.40   -0.078373    0.016881    0.360396    0.023971   0.0002272   0.0000000   -0.086525    0.000000   -0.016124    0.000000
   1916.45   -0.006320    0.022131    0.348364    0.024675  -0.0001274   0.0000000   -0.085719    0.000000   -0.016370    0.000000
   1916.50    0.041256    0.014822    0.346383    0.018249   0.0000270   0.0000000   -0.084501    0.000000   -0.016460    0.000000
   1916.55    0.104329    0.015855    0.297100    0.019911   0.0001660   0.0000000   -0.083307    0.000000   -0.016712    0.000000
   1916.60    0.185142    0.013530    0.235311    0.016555  -0.0002498   0.0000000   -0.082260    0.000000   -0.016661    0.000000
   1916.65    0.235179    0.014147    0.169331    0.016361   0.0001051   0.0000000   -0.081682    0.000000   -0.016765    0.000000
   1916.70    0.247353    0.016349    0.079778    0.020451   0.0000952   0.0000000   -0.081629    0.000000   -0.016818    0.000000
   1916.75    0.244259    0.018599    0.016004    0.022279  -0.0001212   0.0000000   -0.081948    0.000000   -0.017283    0.000000
   1916.80    0.260523    0.019857   -0.016502    0.023323   0.0000862   0.0000000   -0.082618    0.000000   -0.017714    0.000000
   1916.85    0.213493    0.020621   -0.080407    0.025174  -0.0000416   0.0000000   -0.083444    0.000000   -0.018450    0.000000
   1916.90    0.141123    0.022140   -0.149344    0.024895  -0.0001110   0.0000000   -0.084145    0.000000   -0.018983    0.000000
   1916.95    0.093260    0.028616   -0.191456    0.027265  -0.0001055   0.0000000   -0.084625    0.000000   -0.019814    0.000000
   1917.00    0.024948    0.027616   -0.158894    0.026841   0.0003713   0.0000000   -0.084749    0.000000   -0.019961    0.000000
   1917.05   -0.058048    0.031997   -0.142953    0.029139  -0.0001730   0.0000000   -0.084826    0.000000   -0.019722    0.000000
   1917.10   -0.117345    0.020335   -0.115543    0.021026  -0.0000209   0.0000000   -0.084817    0.000000   -0.019195    0.000000
   1917.15   -0.173363    0.021103   -0.131504    0.026987   0.0001749   0.0000000   -0.084797    0.000000   -0.018239    0.000000
